student_id,year,grade,attendance_category,attendance_rate,study_hours_per_week,study_consistency,performance_trend,screen_time_hours,homework_completion_rate,academic_risk_score,behavioral_risk_score,overall_risk_score,Buddhism_score,English_score,Geography_score,History_score,ICT_score,Mathematics_score,Science_score,Sinhala_score
STU0284,2025,10,moderate,68.91,8.4,Rare,Improving,4.1,0.5085,38.95,43.86,58.49,77.43,70.81,63.2,65.59,60.5,62.28,70.76,50.05
STU0285,2023,8,excellent,83,21,Rare,Improving,6.3,0.9663,1.67,9.95,23.91,96.96,97.46,97.37,97.89,97.87,97.62,97.41,97.5
STU0285,2024,9,excellent,80.3,21,Sometimes,Improving,6.5,0.9744,1.42,9.93,26.16,97.9,97.89,97.52,97.75,97.75,97.61,97.52,97.91
STU0285,2025,10,excellent,81.35,21,Sometimes,Declining,6.9,0.9736,1.43,9.99,22.36,97.79,97.99,97.75,97.56,97.53,97.97,97.97,97.27
STU0286,2023,8,good,77.5,17.6,Rare,Improving,3.7,0.9063,13.11,11.46,38.76,95.17,84.58,97.84,92.1,95.01,96.45,96.89,77.39
STU0286,2024,9,good,77.78,17.6,Sometimes,Improving,5.6,0.8974,5.15,11.39,35.17,95.97,86.42,97.68,92.13,94.95,95.96,97.45,78.45
STU0286,2025,10,good,78.24,17.6,Rare,Stable,1.7,0.9038,4.74,11.45,35,96.15,88.79,97.66,93.07,96.12,95.51,97.19,80.44
STU0287,2023,8,excellent,86.5,18.7,Sometimes,Declining,3.1,0.7604,18.3,12.11,24.9,83.93,67.38,95.98,95.94,92.51,80.23,88.36,89.89
STU0287,2024,9,excellent,83.33,18.7,Rare,Improving,1.3,0.7692,17.56,12.09,30.63,82.33,68.42,96.32,96.45,95.5,80.82,92.53,91.63
STU0287,2025,10,excellent,79.27,18.7,Regular,Stable,4.9,0.7628,17.22,12.06,35.82,85.3,69.43,97.01,97.11,96.71,84.68,90.98,93.46
STU0288,2023,8,excellent,84.5,21,Sometimes,Improving,7,0.9743,1.41,8.72,20.47,97.89,98.08,97.66,97.59,97.84,97.52,97.79,97.72
STU0288,2024,9,excellent,83.33,21,Sometimes,Stable,7.3,0.9744,1.39,8.72,23.4,97.99,97.85,97.69,97.61,97.71,97.72,98.07,97.82
STU0288,2025,10,excellent,84.46,21,Regular,Stable,4.9,0.9736,1.38,8.75,20.47,97.7,98.07,97.76,97.96,97.79,97.83,97.85,98.02
STU0289,2023,8,excellent,85,17.8,Rare,Improving,3.5,0.932,3.02,8.8,23.81,97.63,95.61,96.45,95.3,96.41,93.94,97.43,94.77
STU0289,2024,9,excellent,82.32,17.8,Rare,Declining,5.9,0.9231,3,8.73,27.94,97.78,96.22,97.44,96.49,96.79,94.65,97.6,94.83
STU0289,2025,10,excellent,90.67,17.8,Rare,Declining,1.3,0.9302,2.65,8.77,15.24,98,96.89,97.7,97.14,97.33,94.99,97.59,96.02
STU0290,2023,8,excellent,85,18.5,Regular,Stable,6.2,0.7861,6.27,15.63,29.68,97.28,88.42,93.19,96.37,96.33,97.74,97.19,93.2
STU0290,2024,9,excellent,83.33,18.5,Sometimes,Declining,1.6,0.7949,5.61,15.71,27.95,97.51,93.39,95.48,96.3,96.57,97.62,97.43,95.26
STU0290,2025,10,excellent,83.94,18.5,Rare,Improving,6.7,0.7892,5.74,15.69,29.68,97.43,91.98,96.89,96.24,96.89,97.65,97.52,94.95
STU0291,2023,8,excellent,84,24.4,Rare,Stable,6,0.9485,2.75,11.02,24.45,86.87,96.06,97.64,97.03,97.32,96.13,95.9,96.87
STU0291,2024,9,excellent,85.35,24.4,Sometimes,Declining,6,0.9487,2.6,11.11,20.52,87.04,95.98,98.28,98.13,97.77,96.03,96.5,97.05
STU0291,2025,10,excellent,83.94,24.4,Regular,Declining,4.7,0.9473,2.56,11.1,24.4,88.97,96.54,97.98,97.97,97.61,96.44,96.43,97.34
STU0292,2023,8,good,81.5,15.2,Rare,Stable,1.6,0.7439,16.72,15.52,33.29,94.47,86.53,97.11,96.18,89.15,95.81,76.88,96.87
STU0292,2024,9,good,76.77,15.2,Sometimes,Stable,4.9,0.7436,8.44,15.4,37.65,95.62,86.17,95.34,97.15,90.73,96.84,78.24,97.45
STU0292,2025,10,good,77.2,15.2,Sometimes,Stable,6.1,0.7457,7.86,15.48,37.41,96.73,89.81,96.83,97.76,90.77,97,80.35,97.52
STU0293,2023,8,good,75,12.6,Rare,Improving,1.1,0.5987,32.52,20.37,42.98,77.03,69.29,79.38,58.24,77.23,88.88,89.28,64.47
STU0293,2024,9,good,72.22,12.6,Sometimes,Declining,7.8,0.5897,31.65,20.22,46.73,78.52,73.56,82.83,59.9,79.81,90.99,91.36,66.46
STU0293,2025,10,good,69.95,12.6,Sometimes,Improving,1.7,0.5969,24.03,20.34,43.81,81.64,74.97,81.26,61.41,80.96,92.35,93.66,66.41
STU0294,2023,8,moderate,64,20.7,Regular,Improving,5,0.7439,28.67,20.27,47.97,94.72,91.41,80.67,85.55,81.82,61.83,64.69,78.5
STU0294,2024,9,moderate,63.64,20.7,Regular,Declining,1.8,0.7436,21.13,20.27,44.58,94.27,93.3,81.51,87.48,84.57,63.55,67.3,81.53
STU0294,2025,10,moderate,69.95,20.7,Regular,Improving,3.8,0.7457,26.7,20.25,47.08,96.21,94.12,84.32,90.27,88.84,66.44,72.93,85.39
STU0295,2023,8,moderate,65.5,12.9,Sometimes,Declining,5.3,0.7861,27.25,15.23,46.07,80.08,75.19,91.06,84.66,79.2,71.88,85.24,77.59
STU0295,2024,9,moderate,65.15,12.9,Rare,Improving,7.8,0.7949,19.24,15.26,42.47,82.42,77.78,92.66,85.78,83.19,72.39,86.76,80.05
STU0295,2025,10,moderate,69.95,12.9,Sometimes,Improving,5.8,0.7892,18.48,15.26,42.13,83.98,78.25,95.54,89.05,83.67,74.2,90.05,83.52
STU0296,2023,8,moderate,67,3.7,Rare,Declining,7.5,0.7604,33.25,40.92,55.19,67.8,67.14,75.47,64.85,73.32,51.13,61.43,75.06
STU0296,2024,9,moderate,67.68,3.7,Rare,Improving,4.8,0.7692,32.13,40.88,54.68,69.55,71.17,78.01,66.64,77.29,52.92,63.43,77.99
STU0296,2025,10,moderate,68.91,3.7,Sometimes,Improving,4.6,0.7628,30.77,40.87,54.07,75.85,74.82,79.89,70.03,79.04,58.08,68.47,79.62
STU0297,2023,8,excellent,88.5,25,Sometimes,Improving,5.2,0.7861,5.55,14.03,18.32,97.67,97.92,96.94,98.28,96.35,94.16,97.18,97.03
STU0297,2024,9,excellent,85.86,25,Rare,Improving,5.1,0.7949,5.26,14.01,23.24,97.91,97.66,97,97.67,96.86,95.5,97.29,97.63
STU0297,2025,10,excellent,83.42,25,Rare,Declining,6,0.7892,5.33,13.98,23.77,97.75,97.83,97.33,97.59,96.74,95.94,97.48,97.42
STU0298,2023,8,good,81.5,10.5,Regular,Improving,7.4,0.573,63.44,20.91,59.26,57.74,64.44,52.66,40.58,59.12,59.65,84.21,32.6
STU0298,2024,9,good,79.8,10.5,Rare,Improving,5.3,0.5641,63.68,20.9,58.82,58.63,64.95,53.1,40.34,58.26,61.54,82.27,32.91
STU0298,2025,10,good,77.2,10.5,Rare,Improving,2.4,0.5705,63.59,20.89,63.84,58.08,64.93,53.43,40.79,57.35,59.82,83.45,33.15
STU0299,2023,8,good,78.5,12.7,Rare,Declining,4.1,0.5815,71.5,17.3,61.72,48.62,71.3,32.27,54.94,44.64,70.34,57.4,65.12
STU0299,2024,9,good,75.25,12.7,Regular,Declining,5.4,0.5897,55.81,17.28,59.44,51.85,72.88,35.14,58.31,47.16,69.52,59.82,66.59
STU0299,2025,10,good,77.72,12.7,Rare,Declining,4,0.5876,55.48,17.34,52.88,51.79,72.39,35.27,58.8,47.22,71.53,61.58,67.93
STU0300,2023,8,good,68.5,14,Sometimes,Improving,7.5,0.9228,5.16,11.67,35.24,95.67,74.57,96.61,96.13,96.19,91.11,84.42,97.09
STU0300,2024,9,good,80.3,14,Regular,Stable,3.7,0.9231,12.7,11.84,38.01,96.8,78.12,96.98,96.77,97.1,91.3,87.56,96.49
STU0300,2025,10,good,70.47,14,Regular,Stable,3.4,0.9209,4.31,11.73,34.87,97.5,79.43,97.66,96.53,96.79,93.68,89.33,97.09
STU0301,2023,8,irregular,51,4.7,Rare,Improving,4.8,0.3848,100,59.56,89.89,17.47,15.04,31.45,17.6,18.02,35.33,26.87,25.5
STU0301,2024,9,irregular,52.02,4.7,Sometimes,Declining,2.7,0.3846,100,59.57,89.89,17.82,16.11,33.3,18.9,19.83,38.4,28.42,28.73
STU0301,2025,10,irregular,47.15,4.7,Regular,Improving,1.8,0.386,100,59.5,89.88,19.95,17.06,34.78,19.2,23.4,39.84,29.78,29.43
STU0302,2023,8,excellent,88,28.1,Rare,Stable,2.1,0.8891,3.11,9.2,18.82,97.97,97.74,97.72,97.89,97.61,97.61,97.68,98
STU0302,2024,9,excellent,85.86,28.1,Regular,Improving,3.9,0.8974,2.94,9.27,21.91,97.92,97.94,97.66,98.17,97.78,97.63,97.32,97.91
STU0302,2025,10,excellent,84.46,28.1,Regular,Improving,1.3,0.8946,2.98,9.26,24.92,97.9,98.15,97.69,97.96,97.57,98,97.67,97.61
STU0303,2023,8,irregular,56,2.3,Rare,Stable,7,0.3591,100,57.96,89.49,21.11,37.22,30.56,22.74,40.6,50.12,47.81,30.41
STU0303,2024,9,irregular,55.56,2.3,Sometimes,Stable,4.1,0.359,100,58.19,89.55,25.65,40.71,36,26.87,43.17,55.26,53.04,35.77
STU0303,2025,10,irregular,49.22,2.3,Regular,Improving,3.9,0.3597,100,58.11,89.53,30.4,43.59,41.2,32.01,45.1,57.67,53.18,35.97
STU0304,2023,8,good,79.5,13,Rare,Improving,3.2,0.6667,31.02,15.44,40.12,87.2,93.97,62.39,78.43,74.68,61.95,71.78,90.01
STU0304,2024,9,good,83.33,13,Sometimes,Stable,5.3,0.6667,29.98,15.37,38.83,90.51,95.84,67.48,80.13,73.34,66.91,71.7,92.17
STU0304,2025,10,good,77.72,13,Rare,Improving,2.6,0.6667,28.88,15.37,46.72,92.76,97.01,70.49,84.29,79.33,67.52,76.32,93.69
STU0305,2023,8,excellent,88.5,12,Regular,Declining,3.3,0.7182,28.19,14.92,31.43,95.12,62.82,72.75,91.24,94.78,90.86,75.14,69.21
STU0305,2024,9,excellent,87.88,12,Rare,Declining,5.9,0.7179,20.18,15.03,28.88,96.83,69.22,76.07,93.71,96.52,92.29,78.4,72.15
STU0305,2025,10,excellent,88.6,12,Rare,Stable,6.4,0.7194,19.81,15.03,25.87,96.72,68.44,78.6,94.01,96.34,93.79,80.54,70.5
STU0306,2023,8,good,82,19.8,Sometimes,Declining,1.2,0.9743,1.52,8.35,23.65,97.81,96.65,97.39,97.4,97.84,97.36,97.65,97.94
STU0306,2024,9,good,75.76,19.8,Sometimes,Improving,4.3,0.9744,1.47,8.35,32.14,97.77,97.15,97.31,97.46,97.78,97.68,98.01,97.62
STU0306,2025,10,good,84.46,19.8,Regular,Stable,4.4,0.9736,1.46,8.33,21.31,98.08,97.08,98,98.09,97.43,97.6,97.58,97.67
STU0307,2023,8,moderate,57,10.9,Rare,Stable,7.7,0.5815,37.4,23.83,52.79,53.64,72.69,79.49,59.06,75.74,51.44,75.62,52.42
STU0307,2024,9,moderate,59.6,10.9,Regular,Stable,8,0.5897,36.57,23.89,52.43,55.05,75.48,80.26,63.02,79.07,52.66,76.49,53.46
STU0307,2025,10,moderate,60.1,10.9,Rare,Improving,3.5,0.5876,35.87,23.89,52.12,59.29,77.16,79.2,62.83,79.21,54.77,78.71,56.95
STU0308,2023,8,good,74.5,15.3,Regular,Improving,3.1,0.9406,4.61,7.93,34.06,94.8,78.69,97.55,84.08,89.86,95.74,96.31,93.15
STU0308,2024,9,good,75.76,15.3,Sometimes,Stable,5,0.9487,4.11,7.82,33.19,95.92,82.47,97.66,85.58,90.06,95.27,96.62,94.73
STU0308,2025,10,good,75.13,15.3,Regular,Declining,5.8,0.9473,3.6,7.89,33.12,96.47,84.68,97.98,88.32,91.99,96.16,97.22,95.86
STU0309,2023,8,good,80.5,13.3,Rare,Improving,4.8,0.7439,25.01,17.18,41.25,92.68,88.68,87.89,95.74,63.19,81.08,96.36,96.72
STU0309,2024,9,good,77.27,13.3,Sometimes,Declining,1.9,0.7436,16.89,17.18,41.87,94.64,91.23,92.32,97.47,68.76,86.96,97.65,97.6
STU0309,2025,10,good,79.27,13.3,Regular,Stable,1.6,0.7457,16.07,17.18,40.18,95.99,94.48,95.81,97.38,73.46,89.15,97.89,97.2
STU0310,2023,8,excellent,87.5,9,Regular,Declining,3.7,0.9485,13.69,9.19,21.88,91.43,87.57,95.76,95.17,70.07,82.06,91.99,95.38
STU0310,2024,9,excellent,85.35,9,Rare,Declining,3.4,0.9487,12.6,9.2,22.74,93.65,89.54,97.4,96.64,74.84,86.75,94.8,96.73
STU0310,2025,10,excellent,82.9,9,Sometimes,Improving,1.1,0.9473,3.75,9.18,20.17,96.38,93.7,97.53,97.11,79.19,90.49,95.61,97.13
STU0311,2023,8,good,82,15.1,Sometimes,Improving,5,0.8713,17.84,8.94,34.74,97.74,70.46,80.67,88.8,87.02,73.61,78.81,84.58
STU0311,2024,9,good,82.32,15.1,Sometimes,Stable,5.1,0.8718,17.07,8.83,37.9,98.1,75.23,82.53,89.7,88.27,74.5,81.64,86.07
STU0311,2025,10,good,74.61,15.1,Rare,Improving,2.8,0.8682,16.57,8.91,39.68,98.04,75.76,86.06,91.66,90.17,77.19,82.57,88.65
STU0312,2023,8,good,75.5,15.8,Sometimes,Improving,4.6,0.8805,14.19,12.47,33.55,98.03,97.66,96.38,97.08,71.55,84.07,88.45,94.06
STU0312,2024,9,good,73.74,15.8,Regular,Improving,2.2,0.8718,6.1,12.42,35.67,98.09,97.88,97.04,97.5,74.3,85.06,89.5,95.24
STU0312,2025,10,good,80.83,15.8,Rare,Declining,6.8,0.8775,5.43,12.41,24.87,97.6,97.77,96.37,98.14,76.84,87.31,92.44,95.66
STU0313,2023,8,excellent,85.5,18.8,Sometimes,Stable,6,0.9743,1.6,9.38,19.61,97.78,96.89,97.7,96.48,97.1,97.26,97.88,97.27
STU0313,2024,9,excellent,85.86,18.8,Sometimes,Declining,5,0.9744,1.52,9.46,18.62,98.06,97.47,97.78,96.77,97.12,97.43,97.82,97.3
STU0313,2025,10,excellent,87.56,18.8,Regular,Improving,5.3,0.9736,1.49,9.42,16.44,97.63,97.28,97.78,97.81,97.53,97.69,97.69,97.39
STU0314,2023,8,good,77.5,10.7,Sometimes,Stable,6.9,0.6409,33.09,19.39,49.74,69.86,58.65,79.91,67.86,91.45,72.16,77.55,65.2
STU0314,2024,9,good,77.27,10.7,Regular,Improving,5.7,0.641,24.96,19.47,46.1,71.73,61.66,82.83,69.86,94.12,75.59,79.73,66.66
STU0314,2025,10,good,79.27,10.7,Sometimes,Improving,4.8,0.6403,31.18,19.44,48.44,74.89,66.16,84.54,71.86,94.11,77.8,79.3,71.06
STU0315,2023,8,good,81,19.6,Rare,Improving,6.1,0.7776,6.91,10.4,30.4,96.84,87.68,94.74,91.11,93.35,94.01,97.6,95.24
STU0315,2024,9,good,82.32,19.6,Regular,Declining,7.7,0.7692,6.74,10.32,24.62,96.86,90.01,95.25,92.38,94.79,95.02,97.42,95.6
STU0315,2025,10,good,80.83,19.6,Rare,Declining,2.9,0.7721,6.23,10.38,27.42,96.56,91.51,97.2,94.62,95.69,96.69,97.85,95.72
STU0316,2023,8,moderate,65.5,9.4,Rare,Improving,5.5,0.573,43.36,21.21,54.82,94.82,88.62,43.72,75.52,66.95,54.39,72.24,71.51
STU0316,2024,9,moderate,52.53,9.4,Regular,Improving,3.3,0.5641,43.29,21.37,54.82,95.67,87.82,45.96,76.51,68.56,54.6,69.36,74.95
STU0316,2025,10,moderate,62.69,9.4,Sometimes,Declining,7,0.5705,42.86,21.28,54.61,95.4,87.52,47.33,75.17,69.85,58.82,71.84,73.24
STU0317,2023,8,moderate,65,13.3,Rare,Stable,5.6,0.6152,21.45,22.9,45.38,97.24,72.19,91.89,79.83,87.03,86.59,90.33,80.49
STU0317,2024,9,moderate,65.66,13.3,Regular,Improving,5,0.6154,21.15,22.97,45.26,97.17,71.16,91.47,82.22,89.89,88.13,90.71,82.73
STU0317,2025,10,moderate,54.92,13.3,Sometimes,Improving,4.8,0.614,11.8,22.96,41.05,97.71,77.93,94.31,87.54,91.55,90.06,93.05,87.85
STU0318,2023,8,good,79.5,15.4,Sometimes,Declining,3.1,0.897,3.34,7.38,33.35,95.71,97.69,97.69,97.07,96.73,94.42,97.73,97.66
STU0318,2024,9,good,79.8,15.4,Regular,Improving,4.2,0.8974,3.22,7.38,33.29,97.02,97.42,97.35,97.45,97.41,94.84,97.79,97.95
STU0318,2025,10,good,82.9,15.4,Sometimes,Stable,3.1,0.8946,3.09,7.37,28.42,97.21,97.97,97.74,97.78,97.94,96.35,97.94,97.81
STU0319,2023,8,moderate,67,7.7,Rare,Declining,6.8,0.6667,44.55,40.26,60.11,78.06,73.67,49.57,64.45,56.43,68.78,51.82,61.24
STU0319,2024,9,moderate,58.59,7.7,Sometimes,Stable,1.2,0.6667,35.76,40.19,56.14,77.87,74.98,54.96,66.76,58.06,70.74,52.26,65.18
STU0319,2025,10,moderate,63.21,7.7,Sometimes,Improving,4,0.6667,35.06,40.23,55.83,79.87,77.59,56.68,68.18,59.12,74.11,54.72,63.95
STU0320,2023,8,good,80.5,15.4,Sometimes,Declining,7.1,0.7518,17.12,14.47,41.32,95.82,76.01,92.3,78.51,92.71,91.93,97.41,90.86
STU0320,2024,9,good,76.26,15.4,Rare,Declining,7.1,0.7436,9.02,14.38,37.66,95.15,76.81,93.78,82.06,93.84,92.27,96.73,91.94
STU0320,2025,10,good,78.76,15.4,Sometimes,Improving,2.8,0.7457,8.31,14.44,37.35,96.46,80.91,94.77,83.13,95.7,94.5,97.2,90.89
STU0321,2023,8,good,78.5,17.6,Regular,Declining,4.5,0.7696,27.77,34.46,41.83,87.79,67.92,83.55,97.2,79.84,71.37,76.97,81.51
STU0321,2024,9,good,77.78,17.6,Rare,Improving,4.2,0.7692,21.01,34.65,41.68,84.57,66.41,85.11,95.87,77.89,72.14,75.09,80.13
STU0321,2025,10,good,72.54,17.6,Regular,Stable,6.9,0.7721,28.47,34.54,51.45,84.32,65.18,83.11,95.22,77.05,71.06,74.7,79.74
STU0322,2023,8,excellent,85.5,14.6,Regular,Improving,7.2,0.8119,7.63,12.99,25.93,88.35,90.13,86.93,94.56,92.1,80.2,94.58,97.25
STU0322,2024,9,excellent,84.85,14.6,Regular,Improving,6.3,0.8205,7.16,12.98,30.35,90.24,91.06,86.95,95.73,93.03,81.02,94.32,97.45
STU0322,2025,10,excellent,92.23,14.6,Sometimes,Declining,4,0.8155,15.14,13.03,20.7,89.22,90.83,88.38,96.21,94.71,81.43,95.21,96.86
STU0323,2023,8,moderate,64,6.2,Rare,Improving,4.7,0.4442,68.95,46.43,72.64,59.76,41.82,72.97,35.94,71.29,39.3,50.69,60.38
STU0323,2024,9,moderate,66.16,6.2,Rare,Declining,3.5,0.4359,67.7,46.57,72.11,62.22,41.59,75.78,40.23,77.04,43.11,54.18,62.04
STU0323,2025,10,moderate,66.84,6.2,Rare,Declining,5.7,0.4387,66.83,46.48,71.69,65.18,45.8,77.47,43.68,76.86,45.66,56.15,64.41
STU0324,2023,8,moderate,73.5,15,Regular,Improving,4.1,0.7089,32.41,17.89,49.06,88.29,59.24,60.22,71.17,61.94,83.5,59.36,84.64
STU0324,2024,9,moderate,68.69,15,Sometimes,Stable,5,0.7179,31.48,17.87,48.64,89.52,61.19,58.77,75.32,64.36,86.79,60.29,85.29
STU0324,2025,10,moderate,74.61,15,Sometimes,Declining,4.9,0.7101,30.64,17.92,48.27,91.76,64.18,64.12,78.75,66.65,87.83,61.96,87.27
STU0325,2023,8,good,72,8.3,Rare,Declining,4.1,0.6667,30.75,18.42,45.02,65.46,75.85,93.86,80.29,63.67,65.64,87.58,83.28
STU0325,2024,9,good,75.76,8.3,Sometimes,Declining,6.3,0.6667,22.86,18.35,37.96,67.85,79.8,95.47,84.05,65.55,68.62,88.61,87.25
STU0325,2025,10,good,79.79,8.3,Sometimes,Improving,1.1,0.6667,22.34,18.37,35.99,70.22,80.52,95.79,84.62,67.5,69.96,90.22,89.25
STU0326,2023,8,at-risk,38.5,5,Regular,Declining,6.9,0.2818,100,57.33,89.33,24.6,15.38,39.9,42.14,25.01,36.71,24.83,53.95
STU0326,2024,9,at-risk,43.94,5,Sometimes,Stable,3,0.2821,100,56.94,89.24,29.12,19.99,42.35,46.96,27.87,38.78,26.7,58.91
STU0326,2025,10,at-risk,41.97,5,Sometimes,Stable,7.7,0.2806,100,57.2,89.3,32.43,22.84,47.1,51.83,30.67,42.98,32.82,63.62
STU0327,2023,8,excellent,88.5,22.6,Rare,Stable,3.3,0.9485,1.89,7.19,17.66,98.13,97.89,97.84,97.72,98.06,97.8,97.74,97.82
STU0327,2024,9,excellent,82.83,22.6,Rare,Declining,4.5,0.9487,1.87,7.28,25.17,98.12,98.12,97.79,97.79,97.86,97.79,97.97,97.7
STU0327,2025,10,excellent,88.6,22.6,Sometimes,Improving,2.2,0.9473,1.93,7.22,16.77,97.91,97.91,97.75,97.59,98.1,97.55,97.57,98.1
STU0328,2023,8,excellent,86.5,14.2,Regular,Stable,4.4,0.7439,29.69,16.97,34.84,79.14,83.63,68.05,94.93,87.61,67.39,62.23,72.65
STU0328,2024,9,excellent,89.9,14.2,Rare,Improving,2,0.7436,22.06,17.15,28.94,81.37,85.96,68.58,95.34,90.6,70.35,63.41,74.13
STU0328,2025,10,excellent,87.56,14.2,Regular,Stable,5.2,0.7457,21.09,17.1,31.68,83.34,86.35,71.58,96.5,92.61,72.8,68.4,75.69
STU0329,2023,8,irregular,48,7,Sometimes,Stable,7.9,0.47,100,43.4,85.85,56.5,44.31,67.53,48.72,47.17,33.11,34.63,55.14
STU0329,2024,9,irregular,52.53,7,Regular,Improving,6.8,0.4615,86.16,43.51,79.65,56.16,47.58,67.12,51.41,49.82,35.81,36.12,59.33
STU0329,2025,10,irregular,52.85,7,Regular,Stable,1.7,0.4651,76.48,43.46,75.28,60.49,47.8,69.92,51.83,51.53,34.93,38.81,59.24
STU0330,2023,8,moderate,58.5,10.4,Rare,Declining,5.8,0.6667,41.08,22.16,54.03,95.06,76.58,73.48,91.55,49.82,62.73,76.31,54.66
STU0330,2024,9,moderate,67.17,10.4,Sometimes,Improving,1.7,0.6667,32.19,22.29,50.06,95.24,81.41,76.09,92.15,53.43,65.03,77.53,57.56
STU0330,2025,10,moderate,66.32,10.4,Rare,Stable,6.9,0.6667,31.57,22.23,49.77,95.71,81.8,74.6,92.39,55.91,67.2,80.28,61.51
STU0331,2023,8,good,75,13.8,Regular,Improving,5.7,0.5815,47.01,19.29,54.63,67.91,52.08,72.84,44.9,70.37,58.96,63.04,58.78
STU0331,2024,9,good,80.3,13.8,Rare,Improving,5,0.5897,46.51,19.27,51.48,68.68,52.33,74.44,46.18,71.24,60.34,64.65,57.79
STU0331,2025,10,good,77.72,13.8,Sometimes,Improving,1,0.5876,46.05,19.36,50.04,72,52.97,75.3,45.4,73.13,61.27,67.41,59.66
STU0332,2023,8,excellent,87.5,21,Sometimes,Improving,7.2,0.9743,1.73,9.67,18.42,97.49,97,97.42,97.52,97.71,97.56,97.47,93.69
STU0332,2024,9,excellent,87.88,21,Regular,Improving,4,0.9744,1.6,9.75,17.4,97.87,97.5,98.12,98.09,97.99,97.62,97.93,93.54
STU0332,2025,10,excellent,90.16,21,Sometimes,Declining,7.7,0.9736,1.61,9.73,14.22,97.43,97.38,97.43,97.47,97.81,97.8,97.95,95.01
STU0333,2023,8,moderate,65,6,Rare,Declining,2.9,0.6152,79.6,41.58,76.22,80.66,59.81,49.96,48.19,48.66,31.8,61.72,71.33
STU0333,2024,9,moderate,69.7,6,Regular,Declining,6.5,0.6154,62.57,41.79,68.6,84.99,60.16,53.89,50.75,49.3,33.31,64.63,72.99
STU0333,2025,10,moderate,69.43,6,Sometimes,Improving,2.6,0.614,46.37,41.75,61.3,87.33,65.28,56.93,52.34,53.9,36.29,66.57,76.52
STU0334,2023,8,good,73,15.9,Sometimes,Stable,1.1,0.5815,55.33,37.01,64.15,71.45,54.21,70.71,72.11,60.61,37.74,82.7,41.97
STU0334,2024,9,good,77.78,15.9,,,,0.5897,53.46,37.16,62.32,76.92,56.11,70.81,77.39,66.54,41.8,85.01,46.01
STU0334,2025,10,good,73.06,15.9,,,,0.5876,43.76,37.13,58.98,83.46,60.92,77.14,82.22,72.5,42.9,89.24,51.71
STU0335,2023,8,good,75.5,14.5,,,,0.7089,18.77,15.08,42.21,96.71,73.93,82.46,91.19,91.19,89.08,88.44,88.74
STU0335,2024,9,good,69.19,14.5,,,,0.7179,18.51,15.22,42.14,96.45,75.36,83.59,90.77,91.85,87.45,89.46,89.02
STU0335,2025,10,good,75.13,14.5,,,,0.7101,18.7,15.2,42.21,96.61,74,81.63,90.72,91.2,89.54,88.84,91.04
STU0336,2023,8,irregular,57.5,2.7,,,,0.3591,100,48.54,87.14,51.33,22.42,19.88,22,47.24,50.84,40.35,34.84
STU0336,2024,9,irregular,56.06,2.7,,,,0.359,100,48.56,87.14,53.27,21.96,20.87,25.01,48.71,50.8,43.4,36.73
STU0336,2025,10,irregular,55.44,2.7,,,,0.3597,100,48.47,87.12,55.58,24.02,22.85,25.18,49.93,52.41,44.74,36.93
STU0337,2023,8,excellent,92,18,,,,0.9485,4.48,8.61,17.55,97.27,91.3,96.67,93.4,89.9,89.35,87.89,89.16
STU0337,2024,9,excellent,88.38,18,,,,0.9487,4.36,8.61,22.75,97.24,91.46,97.11,92.97,90.93,89.72,87.61,89.8
STU0337,2025,10,excellent,93.26,18,,,,0.9473,3.85,8.58,15.19,97.21,93.38,97.65,92.9,91.84,93.25,89.93,90.66
STU0338,2023,8,excellent,83.5,18.6,,,,0.9743,1.86,10.65,25.86,97.62,97.84,97.5,97.89,94.4,97.83,94.05,96.65
STU0338,2024,9,excellent,83.33,18.6,,,,0.9744,1.8,10.65,23.18,98.1,97.83,96.62,97.81,95.14,97.58,94.66,96.88
STU0338,2025,10,excellent,79.79,18.6,,,,0.9736,1.65,10.64,30.15,97.97,97.99,97.6,97.78,95.9,97.5,95.76,97.46
STU0339,2023,8,good,73,9,,,,0.7776,16.93,15.38,41.46,97.64,96.89,68.76,97.63,87.28,80.6,91.52,92.44
STU0339,2024,9,good,69.7,9,,,,0.7692,16.92,15.37,41.46,97.25,97.56,68.4,97.55,87.21,81.54,92.22,93.92
STU0339,2025,10,good,74.09,9,,,,0.7721,16.29,15.42,41.18,97.68,96.51,72.5,97.58,90.56,85.8,92.78,94.3
STU0340,2023,8,excellent,87,14.5,,,,0.9063,23.92,11.57,28.09,90.19,94.13,64.41,78.47,89.21,77.74,74.72,92.33
STU0340,2024,9,excellent,85.35,14.5,,,,0.8974,16.29,11.68,24.13,91.18,94.79,68.27,79.94,88.81,80.78,77.78,94.62
STU0340,2025,10,excellent,82.38,14.5,,,,0.9038,15.49,11.65,26.18,92.26,96.24,67.56,82.29,92.58,82.75,80.24,95.97
STU0341,2023,8,moderate,62,8.1,,,,0.8376,18.32,18.39,42.84,97.21,91.09,79.96,87.19,72.92,76.72,66.7,91.56
STU0341,2024,9,moderate,64.65,8.1,,,,0.8462,17.12,18.28,42.27,97.73,93.64,82.67,89.71,76.18,80.16,70.49,94.04
STU0341,2025,10,moderate,69.95,8.1,,,,0.8419,16.64,18.31,42.07,97.79,94.07,84.17,93.56,79.26,82.79,73.14,94.95
