attendance,avg_marks,study_hours,homework_rate,screen_time,study_consistency,recommendation_1,recommendation_2,recommendation_3
64.5,87.5,3.8,37.4,3.1,59.0,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
81.8,63.5,9.0,93.7,5.7,73.1,Attendance_Warning,ScreenTime_Critical,General_Balanced
85.4,50.4,18.6,68.9,2.4,87.8,StudyHours_Success,Consistency_Success,General_Balanced
51.5,50.3,9.8,36.9,4.8,68.6,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
87.0,51.4,9.0,69.9,1.6,81.8,Consistency_Success,General_Balanced,General_Balanced
97.1,46.0,2.8,91.2,3.3,91.8,StudyHours_Critical,ScreenTime_Warning,Attendance_Success
50.9,21.1,19.0,87.7,3.2,80.8,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
83.2,48.5,17.5,94.3,6.8,41.2,Combo_HighStudy_LowMarks,Attendance_Warning,ScreenTime_Critical
94.3,32.9,9.8,35.5,6.5,34.2,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Marks_Critical
59.5,80.6,9.0,80.3,6.6,52.8,Attendance_Critical,ScreenTime_Critical,Marks_Success
80.9,85.9,3.3,79.6,6.4,12.4,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
52.5,63.3,4.2,96.9,7.5,59.2,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
95.8,44.5,18.0,55.5,3.0,14.8,Combo_HighStudy_LowMarks,Consistency_Warning,Attendance_Success
86.5,20.5,5.4,80.7,4.5,91.7,StudyHours_Critical,Marks_Critical,ScreenTime_Warning
83.5,75.4,11.0,61.3,5.1,40.9,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
67.2,91.4,19.0,32.1,4.7,32.6,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
50.4,43.3,2.8,78.2,5.3,92.1,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
63.6,25.7,16.9,51.7,6.8,16.5,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
98.8,54.6,5.2,99.9,5.1,73.3,StudyHours_Critical,ScreenTime_Critical,Attendance_Success
87.9,32.5,10.4,76.7,6.8,99.1,Marks_Critical,ScreenTime_Critical,Consistency_Success
70.6,83.7,15.4,34.2,1.5,75.9,Attendance_Critical,StudyHours_Success,Marks_Success
89.9,87.6,19.5,31.8,3.7,99.1,ScreenTime_Warning,StudyHours_Success,Marks_Success
84.1,83.3,6.7,76.1,6.1,80.3,Attendance_Warning,StudyHours_Critical,ScreenTime_Critical
52.0,89.9,14.1,88.7,5.2,58.0,Attendance_Critical,ScreenTime_Critical,Marks_Success
93.0,62.5,13.7,38.0,3.6,29.9,ScreenTime_Warning,Consistency_Warning,General_Balanced
66.7,86.8,18.6,97.0,3.4,79.6,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
69.5,49.2,10.4,62.4,1.8,68.0,Attendance_Critical,General_Balanced,General_Balanced
73.7,93.8,10.0,58.7,5.4,21.3,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
54.0,94.4,2.5,51.7,6.1,76.2,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
65.0,70.5,13.3,73.1,1.9,72.9,Attendance_Critical,General_Balanced,General_Balanced
98.1,79.8,9.2,72.9,7.3,27.9,Combo_LowStudy_LowConsistency,ScreenTime_Critical,Consistency_Warning
68.8,59.0,17.4,39.1,5.2,10.1,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
52.7,51.5,13.0,40.1,6.0,10.2,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
60.9,83.0,9.1,38.2,3.4,34.3,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Warning
86.5,24.8,2.3,92.2,5.6,91.2,StudyHours_Critical,Marks_Critical,ScreenTime_Critical
67.2,64.0,9.2,50.9,5.8,62.5,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
82.8,28.7,12.6,83.0,3.0,76.0,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
53.2,85.6,10.1,84.4,3.5,16.0,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
63.2,69.1,18.8,93.6,1.7,58.7,Attendance_Critical,StudyHours_Success,General_Balanced
78.8,20.1,4.6,97.5,5.5,85.3,Attendance_Warning,StudyHours_Critical,Marks_Critical
86.2,70.4,13.4,65.1,4.5,43.2,Combo_HighScreen_LowHomework,ScreenTime_Warning,General_Balanced
55.3,75.6,7.1,40.5,5.6,47.3,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
87.7,25.6,14.6,66.2,1.8,66.5,Combo_HighStudy_LowMarks,Marks_Critical,General_Balanced
96.3,45.8,4.9,32.9,5.6,82.1,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
68.3,77.5,9.0,90.3,5.7,14.4,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Critical
94.7,69.8,14.4,46.4,4.2,22.2,Combo_HighScreen_LowHomework,ScreenTime_Warning,Consistency_Warning
98.1,68.3,19.8,61.0,4.9,93.1,Combo_HighScreen_LowHomework,ScreenTime_Warning,Attendance_Success
78.7,30.4,13.7,79.7,7.6,16.1,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
87.2,35.2,4.2,84.8,4.6,28.9,Combo_LowStudy_LowConsistency,StudyHours_Critical,Marks_Critical
88.6,83.9,4.9,34.6,7.9,59.3,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
89.9,88.7,11.2,71.3,5.4,70.0,ScreenTime_Critical,Marks_Success,General_Balanced
94.1,29.4,8.6,87.5,5.3,46.8,Marks_Critical,ScreenTime_Critical,General_Balanced
68.3,43.6,9.4,41.4,1.4,88.6,Attendance_Critical,Consistency_Success,General_Balanced
67.4,70.7,9.9,82.0,3.0,80.4,Attendance_Critical,ScreenTime_Warning,Consistency_Success
61.0,85.2,8.2,96.2,5.6,42.4,Attendance_Critical,ScreenTime_Critical,Marks_Success
99.2,78.6,3.1,64.3,6.9,24.5,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,StudyHours_Critical
95.7,27.0,12.0,47.5,4.5,60.4,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Marks_Critical
69.2,65.0,19.9,82.6,5.0,25.2,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
81.2,28.3,18.0,55.3,5.3,16.5,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Warning
85.5,81.5,12.3,72.5,6.6,94.2,ScreenTime_Critical,Marks_Success,Consistency_Success
60.8,43.7,3.1,95.5,2.7,29.1,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
83.1,84.6,4.0,89.7,5.7,49.3,Attendance_Warning,StudyHours_Critical,ScreenTime_Critical
96.5,47.1,2.6,80.2,1.7,87.8,StudyHours_Critical,Attendance_Success,Consistency_Success
64.6,24.3,15.1,96.7,5.8,88.1,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
51.6,29.6,7.3,32.9,4.1,55.7,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
83.2,51.1,5.9,60.8,2.7,57.7,Attendance_Warning,StudyHours_Critical,General_Balanced
50.8,25.6,8.0,37.0,3.3,71.0,Attendance_Critical,Marks_Critical,ScreenTime_Warning
98.8,36.7,19.4,67.8,3.3,76.3,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Warning
80.9,53.3,5.0,48.5,4.9,45.7,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
66.4,28.0,18.5,70.7,6.0,85.8,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
84.7,85.1,13.2,40.6,3.6,70.8,Attendance_Warning,ScreenTime_Warning,Marks_Success
84.5,55.4,11.6,47.3,6.9,23.9,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
88.9,65.9,6.5,67.2,6.4,88.3,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
50.7,65.4,6.1,89.9,7.1,57.6,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
63.0,42.5,14.9,72.3,7.3,81.8,Combo_HighStudy_LowMarks,Attendance_Critical,ScreenTime_Critical
54.2,45.3,3.0,50.6,5.8,48.8,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
84.9,30.3,6.2,80.3,5.1,83.0,Attendance_Warning,StudyHours_Critical,Marks_Critical
56.9,34.4,14.4,72.0,3.3,42.0,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
80.7,68.0,7.6,78.2,2.0,90.3,Attendance_Warning,StudyHours_Critical,Consistency_Success
65.6,89.9,12.2,97.2,6.2,46.7,Attendance_Critical,ScreenTime_Critical,Marks_Success
75.3,49.7,18.7,99.1,3.9,47.4,Combo_HighStudy_LowMarks,Attendance_Warning,ScreenTime_Warning
72.1,51.3,9.4,55.8,2.4,87.0,Attendance_Critical,Consistency_Success,General_Balanced
70.7,72.8,15.3,77.1,8.0,94.8,Attendance_Critical,ScreenTime_Critical,StudyHours_Success
69.3,71.7,18.0,33.9,2.9,90.8,Attendance_Critical,StudyHours_Success,Consistency_Success
72.6,64.0,14.3,70.9,6.7,96.6,Attendance_Critical,ScreenTime_Critical,Consistency_Success
83.6,33.4,19.9,77.5,7.5,93.6,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
69.8,50.2,11.5,37.7,6.1,66.2,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
67.2,58.0,12.1,94.1,4.7,10.1,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
51.7,26.5,16.4,92.0,7.0,90.5,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
78.5,43.6,4.8,81.9,3.7,78.5,Attendance_Warning,StudyHours_Critical,ScreenTime_Warning
76.3,71.3,10.0,91.5,1.1,17.1,Combo_LowStudy_LowConsistency,Attendance_Warning,Consistency_Warning
51.2,56.1,20.0,99.6,1.6,63.2,Attendance_Critical,StudyHours_Success,General_Balanced
67.8,60.8,11.5,72.1,1.7,11.8,Attendance_Critical,Consistency_Warning,General_Balanced
85.7,28.3,11.0,99.1,5.5,23.9,Marks_Critical,ScreenTime_Critical,Consistency_Warning
77.1,24.2,9.4,63.5,3.2,43.7,Attendance_Warning,Marks_Critical,ScreenTime_Warning
61.8,22.2,3.9,41.8,3.6,35.5,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
67.2,55.7,9.2,64.3,4.8,17.6,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
60.2,73.3,5.5,36.1,7.0,91.7,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
56.1,32.3,13.9,81.4,2.9,14.7,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
91.3,25.4,7.7,67.0,7.1,62.8,Combo_HighScreen_LowHomework,StudyHours_Critical,Marks_Critical
51.1,39.9,4.8,51.2,2.7,18.8,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
96.8,22.6,3.0,39.6,4.1,32.8,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,StudyHours_Critical
67.5,84.0,5.0,46.4,6.6,35.2,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
59.0,77.3,16.8,62.5,3.1,64.6,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
96.4,52.3,15.9,75.9,5.3,33.8,ScreenTime_Critical,Consistency_Warning,Attendance_Success
89.4,29.3,3.9,61.1,6.2,64.9,Combo_HighScreen_LowHomework,StudyHours_Critical,Marks_Critical
99.8,36.8,5.4,78.5,3.8,52.2,StudyHours_Critical,Marks_Critical,ScreenTime_Warning
74.4,58.1,11.6,74.3,3.8,91.1,Attendance_Critical,ScreenTime_Warning,Consistency_Success
70.5,62.3,9.9,98.9,7.6,69.6,Attendance_Critical,ScreenTime_Critical,General_Balanced
93.0,56.7,14.9,82.1,5.3,78.8,ScreenTime_Critical,General_Balanced,General_Balanced
58.9,36.0,19.1,61.0,2.6,29.5,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
85.4,75.6,6.6,93.3,1.3,68.4,StudyHours_Critical,General_Balanced,General_Balanced
69.1,45.1,7.0,42.8,7.2,94.9,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
84.2,50.5,10.2,60.2,4.0,41.9,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Warning
53.5,52.5,13.6,77.5,4.6,41.0,Attendance_Critical,ScreenTime_Warning,General_Balanced
77.4,89.2,5.7,49.6,1.5,15.9,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
62.9,69.2,6.4,41.1,3.4,79.0,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
53.4,53.4,15.6,85.6,2.3,31.2,Attendance_Critical,Consistency_Warning,StudyHours_Success
59.5,72.4,18.7,55.8,2.0,81.2,Attendance_Critical,StudyHours_Success,Consistency_Success
55.5,91.3,13.8,68.5,1.7,39.7,Attendance_Critical,Consistency_Warning,Marks_Success
56.8,57.2,6.8,47.8,1.1,38.9,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
56.3,94.7,9.1,44.9,6.0,33.5,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
74.3,62.6,5.0,81.9,4.6,13.3,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
66.1,67.3,10.0,85.1,6.2,20.6,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Critical
98.6,54.0,10.4,51.3,2.6,50.9,Attendance_Success,General_Balanced,General_Balanced
88.9,67.8,10.0,88.2,5.9,48.5,ScreenTime_Critical,General_Balanced,General_Balanced
89.6,87.0,7.3,60.3,3.2,71.3,StudyHours_Critical,ScreenTime_Warning,Marks_Success
84.5,74.8,12.7,88.0,7.0,35.5,Attendance_Warning,ScreenTime_Critical,Consistency_Warning
65.8,92.0,5.2,54.5,6.8,70.6,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
88.0,67.8,3.4,71.6,6.6,11.2,Combo_LowStudy_LowConsistency,StudyHours_Critical,ScreenTime_Critical
76.0,52.9,7.1,97.7,1.6,69.0,Attendance_Warning,StudyHours_Critical,General_Balanced
86.8,26.8,16.2,87.3,5.5,35.4,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Critical
91.8,90.5,9.1,91.5,2.1,34.1,Combo_LowStudy_LowConsistency,Consistency_Warning,Marks_Success
88.7,74.8,6.8,40.9,5.5,18.8,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,StudyHours_Critical
78.5,60.0,7.5,74.7,3.2,97.7,Attendance_Warning,StudyHours_Critical,ScreenTime_Warning
64.1,79.6,6.9,47.9,5.3,31.7,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
50.2,83.4,6.9,80.4,3.5,85.7,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
75.9,46.0,9.7,39.3,7.6,18.8,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
63.1,51.2,9.1,84.6,1.2,40.6,Attendance_Critical,General_Balanced,General_Balanced
68.6,26.9,9.9,66.3,7.4,21.7,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
83.5,47.3,9.5,55.5,3.7,12.5,Combo_LowStudy_LowConsistency,Attendance_Warning,ScreenTime_Warning
67.2,83.0,13.0,89.7,6.5,65.6,Attendance_Critical,ScreenTime_Critical,Marks_Success
94.6,77.3,10.5,58.4,5.8,57.4,Combo_HighScreen_LowHomework,ScreenTime_Critical,General_Balanced
75.6,65.5,17.5,80.4,4.1,53.2,Attendance_Warning,ScreenTime_Warning,StudyHours_Success
76.4,54.9,11.5,39.2,7.3,91.5,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
65.4,70.2,18.8,51.8,1.2,58.0,Attendance_Critical,StudyHours_Success,General_Balanced
87.9,48.5,13.3,97.5,2.8,24.6,Combo_HighStudy_LowMarks,Consistency_Warning,General_Balanced
89.5,44.9,19.2,94.9,1.8,60.9,Combo_HighStudy_LowMarks,StudyHours_Success,General_Balanced
79.5,40.1,2.8,88.2,4.7,97.5,Attendance_Warning,StudyHours_Critical,ScreenTime_Warning
82.4,25.3,14.0,65.5,3.5,30.1,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
87.9,53.5,8.8,92.1,1.3,21.1,Combo_LowStudy_LowConsistency,Consistency_Warning,General_Balanced
59.7,37.4,14.4,72.0,1.4,29.6,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
78.5,33.8,11.1,59.0,7.7,26.7,Combo_HighScreen_LowHomework,Attendance_Warning,Marks_Critical
64.7,80.8,7.6,39.8,7.9,58.1,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
95.5,66.2,2.5,86.1,3.9,96.5,StudyHours_Critical,ScreenTime_Warning,Attendance_Success
99.8,75.7,16.4,93.5,5.2,41.7,ScreenTime_Critical,Attendance_Success,StudyHours_Success
64.4,54.1,19.9,64.2,2.1,58.1,Attendance_Critical,StudyHours_Success,General_Balanced
53.8,70.6,6.1,59.9,5.6,95.4,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
51.6,66.5,19.9,30.7,1.2,22.8,Attendance_Critical,Consistency_Warning,StudyHours_Success
54.1,78.0,13.4,67.9,4.1,60.5,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
69.3,26.5,14.4,65.0,5.6,94.0,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
87.0,80.6,19.6,76.8,5.6,42.5,ScreenTime_Critical,StudyHours_Success,Marks_Success
66.2,44.2,14.2,34.1,6.6,89.2,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
53.0,80.8,13.0,52.9,5.4,48.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
55.6,82.4,17.7,43.4,4.4,19.6,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
92.0,72.3,18.1,80.1,7.2,73.7,ScreenTime_Critical,StudyHours_Success,General_Balanced
69.6,37.0,16.6,56.5,2.4,49.5,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
92.8,55.9,8.2,38.5,1.6,18.1,Combo_LowStudy_LowConsistency,Consistency_Warning,General_Balanced
77.2,74.0,17.5,38.8,3.1,20.5,Attendance_Warning,ScreenTime_Warning,Consistency_Warning
95.8,47.6,16.4,70.3,6.2,73.8,Combo_HighStudy_LowMarks,ScreenTime_Critical,Attendance_Success
63.2,46.5,11.7,76.7,4.2,64.1,Attendance_Critical,ScreenTime_Warning,General_Balanced
91.9,72.3,18.4,44.5,3.1,88.7,ScreenTime_Warning,StudyHours_Success,Consistency_Success
86.1,60.7,20.0,78.6,1.5,90.3,StudyHours_Success,Consistency_Success,General_Balanced
69.3,30.0,16.4,56.1,4.8,54.1,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
83.8,93.2,15.3,49.6,1.6,91.3,Attendance_Warning,StudyHours_Success,Marks_Success
50.8,94.7,9.6,78.8,5.6,40.3,Attendance_Critical,ScreenTime_Critical,Marks_Success
78.8,37.1,14.1,62.8,3.6,17.6,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
61.0,53.3,5.1,62.4,2.5,43.1,Attendance_Critical,StudyHours_Critical,General_Balanced
91.1,43.6,2.5,81.0,2.6,83.2,StudyHours_Critical,Consistency_Success,General_Balanced
82.3,86.5,10.0,52.1,4.6,45.2,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Warning
62.6,36.1,12.1,64.0,5.2,64.4,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
70.7,46.9,15.6,64.9,2.9,80.7,Combo_HighStudy_LowMarks,Attendance_Critical,StudyHours_Success
87.3,73.1,4.4,59.9,6.4,65.8,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
87.5,91.7,8.9,39.1,1.0,95.6,Marks_Success,Consistency_Success,General_Balanced
82.2,69.0,2.8,70.1,3.8,84.8,Attendance_Warning,StudyHours_Critical,ScreenTime_Warning
73.0,29.3,9.9,36.7,2.0,57.1,Attendance_Critical,Marks_Critical,General_Balanced
77.7,47.2,6.6,75.3,2.6,48.5,Attendance_Warning,StudyHours_Critical,General_Balanced
63.9,31.4,16.4,68.7,1.6,75.1,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
68.1,36.4,18.8,48.9,7.3,75.8,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
64.7,69.0,18.4,69.5,5.2,60.4,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
86.6,87.1,4.4,77.0,2.6,17.4,Combo_LowStudy_LowConsistency,StudyHours_Critical,Consistency_Warning
88.5,71.3,6.9,58.0,2.7,37.4,Combo_LowStudy_LowConsistency,StudyHours_Critical,Consistency_Warning
98.4,73.8,5.9,93.2,5.1,77.0,StudyHours_Critical,ScreenTime_Critical,Attendance_Success
72.7,53.2,5.1,41.7,2.4,50.0,Attendance_Critical,StudyHours_Critical,General_Balanced
86.8,94.3,17.9,47.3,7.6,83.1,Combo_HighScreen_LowHomework,ScreenTime_Critical,StudyHours_Success
83.9,37.7,16.1,63.4,5.7,43.9,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Warning
60.4,50.6,19.0,84.3,4.4,99.4,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
77.2,28.0,17.7,86.5,5.2,11.2,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
87.0,51.0,14.6,54.6,5.1,62.1,Combo_HighScreen_LowHomework,ScreenTime_Critical,General_Balanced
56.5,35.9,9.4,60.9,7.0,31.1,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
50.2,37.4,9.2,80.7,3.0,79.8,Attendance_Critical,Marks_Critical,ScreenTime_Warning
83.4,43.5,14.0,50.7,6.0,50.2,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Warning
97.1,21.2,11.9,76.9,2.9,18.9,Marks_Critical,Consistency_Warning,Attendance_Success
73.7,77.2,16.0,52.8,3.6,40.1,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
97.1,86.7,18.7,72.5,3.2,19.7,ScreenTime_Warning,Consistency_Warning,Attendance_Success
66.8,47.4,6.5,85.1,5.1,65.7,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
84.0,36.4,12.3,97.6,1.0,46.9,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
70.2,22.1,5.0,54.5,3.5,91.9,Attendance_Critical,StudyHours_Critical,Marks_Critical
93.0,29.9,14.8,96.1,5.3,71.4,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Critical
78.1,85.0,15.0,93.2,5.9,30.6,Attendance_Warning,ScreenTime_Critical,Consistency_Warning
68.3,41.8,4.3,48.8,7.0,89.2,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
99.3,29.1,12.8,32.7,1.6,89.3,Combo_HighStudy_LowMarks,Marks_Critical,Attendance_Success
65.1,78.3,7.1,94.8,2.0,52.1,Attendance_Critical,StudyHours_Critical,General_Balanced
98.4,74.6,3.3,83.6,1.2,31.4,Combo_LowStudy_LowConsistency,StudyHours_Critical,Consistency_Warning
67.1,87.8,15.8,93.2,7.2,49.0,Attendance_Critical,ScreenTime_Critical,StudyHours_Success
95.9,70.8,9.3,66.5,4.6,77.0,Combo_HighScreen_LowHomework,ScreenTime_Warning,Attendance_Success
62.4,52.3,12.0,80.4,4.4,23.8,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
77.3,93.3,3.5,73.7,6.1,29.3,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
51.7,45.5,4.1,62.8,4.3,51.7,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
95.0,35.2,19.9,51.1,1.2,23.7,Combo_HighStudy_LowMarks,Marks_Critical,Consistency_Warning
89.1,29.8,3.1,92.9,2.1,26.4,Combo_LowStudy_LowConsistency,StudyHours_Critical,Marks_Critical
67.0,61.9,16.1,75.8,3.1,21.9,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
87.6,69.3,10.4,51.4,4.0,14.5,Combo_HighScreen_LowHomework,ScreenTime_Warning,Consistency_Warning
53.9,33.1,6.6,77.6,4.6,36.0,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
73.4,79.8,12.9,94.5,3.5,46.7,Attendance_Critical,ScreenTime_Warning,General_Balanced
84.1,66.5,11.0,74.1,4.9,84.9,Attendance_Warning,ScreenTime_Warning,Consistency_Success
88.4,24.1,15.3,64.6,4.5,42.3,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Marks_Critical
96.1,89.5,18.2,70.6,5.3,96.7,ScreenTime_Critical,Attendance_Success,StudyHours_Success
92.4,87.0,15.5,64.5,4.1,89.1,Combo_HighScreen_LowHomework,ScreenTime_Warning,StudyHours_Success
67.5,64.5,16.8,57.6,7.1,27.9,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
62.7,65.8,13.9,72.2,3.6,49.8,Attendance_Critical,ScreenTime_Warning,General_Balanced
90.8,67.6,8.8,50.2,7.7,58.0,Combo_HighScreen_LowHomework,ScreenTime_Critical,General_Balanced
91.7,71.3,4.5,51.4,7.8,90.0,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
67.4,70.0,14.9,71.2,1.3,65.2,Attendance_Critical,General_Balanced,General_Balanced
50.4,87.7,13.5,36.2,2.5,38.7,Attendance_Critical,Consistency_Warning,Marks_Success
79.5,95.0,6.3,53.3,4.0,21.0,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
52.8,49.0,12.6,77.0,3.8,80.2,Combo_HighStudy_LowMarks,Attendance_Critical,ScreenTime_Warning
73.8,85.6,18.3,49.7,2.5,23.8,Attendance_Critical,Consistency_Warning,StudyHours_Success
68.5,94.9,4.1,58.3,6.2,79.7,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
58.8,30.1,13.6,71.7,2.0,42.4,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
83.3,75.8,12.9,95.1,2.5,87.1,Attendance_Warning,Consistency_Success,General_Balanced
91.3,49.6,8.6,72.9,5.0,17.6,Combo_LowStudy_LowConsistency,ScreenTime_Warning,Consistency_Warning
55.0,23.7,12.0,46.1,6.8,42.5,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
66.4,84.0,11.5,61.4,3.4,36.8,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
91.8,34.3,3.0,81.1,4.5,91.1,StudyHours_Critical,Marks_Critical,ScreenTime_Warning
58.7,45.2,19.4,69.4,5.1,65.1,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
